Customer_id,Date,Name,City,Product name,Category,Quantity,Price per product,Total bill
37269,2026-01-12,Chatura Sinha,Bangalore,blush,beauty_product,2,2707,5414
49549,2026-10-31,Aayush Kibe,Bombay,blush,beauty_product,1,2934,2934
6493,2026-02-18,Matthew Manne,Surat,Dish set,home_kichen,1,512,512
30569,2026-03-04,Chameli Sankar,Surat,foundation,beauty_product,3,2923,8769
31695,2025-11-24,Amrita Pradhan,Hyderabad,laptop,electric,3,50379,151137
24209,2026-09-04,Jason Anne,surendranagar,t shirt,cloth,2,1861,3722
13089,2026-03-27,Lucky Purohit,Rajkot,Dish set,home_kichen,5,451,2255
3760,2026-02-18,Samuel Nori,Kolkata,kurti,cloth,5,1979,9895
32035,2026-08-23,Gaurang Bajwa,surendranagar,t shirt,cloth,2,1997,3994
9026,2026-08-11,Advik Bhatnagar,surendranagar,TV,electric,5,50483,252415
5884,2026-07-14,Akshay Soni,Bombay,blush,beauty_product,3,2671,8013
28819,2026-05-27,Ekansh Mohan,junagath,crockery,home_kichen,2,992,1984
4216,2026-07-02,Rayaan Parikh,Ahemdabad,bowl,home_kichen,2,425,850
50723,2026-02-24,Chavvi Chacko,Ahemdabad,short top,cloth,4,1830,7320
38296,2026-05-22,Ekavir Kala,Bombay,fridge,electric,3,50286,150858
42402,2026-07-08,Zehaan Mander,Kolkata,lipstick,beauty_product,5,2751,13755
32084,2026-01-15,Suhani Rout,Hyderabad,shirt,cloth,1,1560,1560
39751,2026-02-27,Joshua Sani,Rajkot,foundation,beauty_product,1,2635,2635
11882,2026-01-10,Matthew Khatri,Kolkata,TV,electric,2,50468,100936
1833,2026-09-24,Ranveer Gole,junagath,blush,beauty_product,5,2587,12935
42108,2026-08-19,Ati Wagle,junagath,laptop,electric,5,50154,250770
5649,2026-04-21,Ganga Venkatesh,Hyderabad,shirt,cloth,5,1453,7265
9017,2026-02-07,Ria Deep,Gandhinahagr,foundation,beauty_product,5,2448,12240
6308,2026-08-12,Rehaan Kanda,Surat,crockery,home_kichen,5,675,3375
9492,2025-11-11,Hamsini Kota,Ahemdabad,TV,electric,2,50299,100598
5088,2026-01-24,Warjas Dhar,junagath,fan,electric,2,50148,100296
16378,2026-10-03,Charles Jhaveri,Bombay,blush,beauty_product,2,2630,5260
2971,2026-05-04,Anmol Jani,junagath,TV,electric,4,50403,201612
42316,2026-06-29,Triveni Kala,Hyderabad,bowl,home_kichen,4,875,3500
21364,2026-08-31,Nitesh Kashyap,surendranagar,fridge,electric,3,50224,150672
34997,2026-04-18,Utkarsh Bora,Hyderabad,fan,electric,2,50066,100132
46477,2026-06-12,Manbir Chander,Hyderabad,crockery,home_kichen,5,872,4360
48798,2026-02-20,Janya Chaudry,surendranagar,suit,cloth,2,1926,3852
16089,2026-01-21,Leena Buch,Bombay,bowl,home_kichen,1,921,921
3120,2026-01-12,Krisha Tak,Kolkata,short top,cloth,3,1828,5484
40571,2026-02-12,Harish Viswanathan,Bombay,short top,cloth,4,1599,6396
7243,2026-02-18,Samuel Sridhar,Bombay,short top,cloth,2,1411,2822
21236,2026-02-11,Zaid Nazareth,Hyderabad,tube light,electric,2,50295,100590
42509,2026-05-14,Upadhriti Iyengar,Bombay,bowl,home_kichen,4,434,1736
22628,2026-04-02,Aarush Warrior,Kolkata,Dish set,home_kichen,1,562,562
4399,2026-03-19,Nilima Vohra,junagath,blush,beauty_product,5,2421,12105
49262,2025-12-21,Vasana Chaudhari,Jamnagar,AC,electric,3,50174,150522
35181,2026-05-29,Urvashi Sarma,Surat,bowl,home_kichen,5,659,3295
35600,2026-06-30,Damini Rajan,Ahemdabad,pent,cloth,2,1724,3448
27182,2026-05-25,Gaurika Mander,Jamnagar,shirt,cloth,5,1660,8300
8545,2026-07-20,Upadhriti Bahl,surendranagar,tablet,electric,1,50364,50364
10507,2026-10-19,Manya Ramesh,surendranagar,lipstick,beauty_product,5,2520,12600
4179,2026-10-23,Saumya Tara,Jamnagar,Dish set,home_kichen,3,897,2691
38293,2026-02-18,Balvan Ray,Bombay,crockery,home_kichen,5,580,2900
20101,2025-11-18,Anthony Bhandari,Bombay,laptop,electric,5,50401,252005
38721,2026-02-13,Ishaan Chowdhury,Ahemdabad,short top,cloth,1,1402,1402
13377,2026-04-14,Keya Joshi,Gandhinahagr,lipstick,beauty_product,5,2969,14845
32106,2026-06-30,Triya Solanki,Ahemdabad,powder,beauty_product,2,2525,5050
49307,2026-10-01,Zansi Merchant,surendranagar,crockery,home_kichen,2,694,1388
3201,2025-11-07,Neel Pillay,Gandhinahagr,kurti,cloth,1,1525,1525
31479,2026-08-16,Hemal Ramakrishnan,Kolkata,spoon,home_kichen,1,856,856
20319,2026-04-23,Nikita Swamy,surendranagar,foundation,beauty_product,4,2459,9836
4361,2026-01-06,Patrick Sethi,Ahemdabad,fridge,electric,5,50466,252330
48972,2026-10-19,Noah Parikh,Bangalore,spoon,home_kichen,1,400,400
19808,2026-08-16,Ojas Chandran,Bangalore,fridge,electric,1,50165,50165
25886,2026-04-06,Aadhya Dua,Kolkata,Dish set,home_kichen,2,656,1312
31143,2026-01-13,Yatan Tella,junagath,foundation,beauty_product,4,2912,11648
17213,2026-08-22,Jairaj Garg,junagath,crockery,home_kichen,1,821,821
7185,2026-07-03,Kashish Chauhan,Surat,powder,beauty_product,4,2990,11960
40041,2026-10-26,Yashvi Vasa,Ahemdabad,spoon,home_kichen,5,769,3845
32872,2026-01-16,Lekha Bumb,Bangalore,Dish set,home_kichen,5,911,4555
36289,2026-03-28,Viraj Deol,Jamnagar,mobile,electric,5,50307,251535
49752,2026-08-17,Bhavini Peri,Ahemdabad,crockery,home_kichen,3,466,1398
50837,2026-07-19,Tanay Ganesh,Bangalore,kurti,cloth,1,1777,1777
48693,2026-03-07,Banjeet Mohan,Hyderabad,fan,electric,4,50093,200372
1021,2026-01-08,Damini Ramakrishnan,Hyderabad,Dish set,home_kichen,5,828,4140
33215,2026-08-01,Vrishti Kala,Bombay,powder,beauty_product,2,2497,4994
6004,2026-10-18,Sathvik Chokshi,junagath,short top,cloth,2,1923,3846
48977,2026-05-25,Kamya Sethi,surendranagar,shirt,cloth,3,1468,4404
43550,2026-01-28,Upkaar Chauhan,Gandhinahagr,spoon,home_kichen,4,881,3524
17033,2025-11-01,Yashodhara Bhatnagar,Bombay,fridge,electric,4,50487,201948
1048,2026-08-19,Hemang Goyal,Bangalore,fridge,electric,4,49975,199900
40620,2026-02-04,Maya Shanker,Bangalore,kurti,cloth,3,1747,5241
37022,2026-05-20,Gauri Choudhry,Bangalore,kurti,cloth,1,1527,1527
24628,2026-07-05,Faraj Andra,Surat,tube light,electric,2,50482,100964
1894,2025-12-24,Zashil Lad,Bangalore,spoon,home_kichen,1,512,512
1748,2026-03-11,Yashoda Ganesan,Kolkata,lipstick,beauty_product,2,2729,5458
9655,2026-05-05,Yoshita Dhillon,Kolkata,mobile,electric,5,50399,251995
29290,2026-05-18,Tamanna Tella,Kolkata,short top,cloth,1,1537,1537
2726,2025-11-03,Radhika Ghose,Rajkot,blush,beauty_product,5,2567,12835
24916,2026-06-03,Max Kapoor,Bombay,Dish set,home_kichen,5,625,3125
7674,2026-10-02,Wakeeta Dua,Gandhinahagr,kurti,cloth,5,1705,8525
45447,2026-10-13,Darika Bedi,Bombay,washingmachine,electric,2,49952,99904
20056,2026-02-15,Adweta Prashad,Bombay,TV,electric,4,50108,200432
27004,2026-09-17,Arunima Kannan,Rajkot,suit,cloth,3,1813,5439
50172,2026-02-13,Chavvi Varty,Kolkata,Dish set,home_kichen,5,469,2345
22265,2026-02-27,Laban Sagar,Hyderabad,tube light,electric,1,49948,49948
15881,2026-02-21,Jatin Kadakia,Surat,laptop,electric,1,50471,50471
14040,2026-03-25,Riya Iyer,Kolkata,crockery,home_kichen,4,601,2404
2087,2026-08-18,Oni Prabhakar,junagath,crockery,home_kichen,4,793,3172
33452,2026-09-19,Aarini Soman,Ahemdabad,powder,beauty_product,5,2503,12515
7723,2026-01-26,Arjun Kari,Gandhinahagr,cooler,electric,1,50350,50350
42656,2025-11-02,Gunbir Madan,Ahemdabad,short top,cloth,4,1585,6340
45757,2026-10-18,Jagdish Hayer,Rajkot,short top,cloth,2,1644,3288
8290,2026-05-09,Suhani Rajan,Ahemdabad,short top,cloth,1,1907,1907
21365,2026-08-28,Wakeeta Om,Bombay,laptop,electric,1,49947,49947
32259,2026-03-04,Zayan Dey,surendranagar,lipstick,beauty_product,2,2489,4978
8949,2026-05-07,Rayaan Dua,Hyderabad,fridge,electric,4,50016,200064
50147,2026-03-23,Yatin Mishra,Gandhinahagr,powder,beauty_product,4,2612,10448
41742,2026-01-08,Wakeeta Varughese,Hyderabad,Dish set,home_kichen,4,850,3400
13778,2025-11-30,Aashi Nath,Rajkot,blush,beauty_product,1,2644,2644
1198,2026-06-02,Daksh Batra,Gandhinahagr,foundation,beauty_product,1,2669,2669
5189,2026-04-07,Advaith Boase,Ahemdabad,washingmachine,electric,5,50101,250505
37127,2026-07-01,Yatan Bahl,Surat,blush,beauty_product,3,2913,8739
33674,2026-03-16,Daksh Gade,Kolkata,kurti,cloth,2,1718,3436
21661,2026-06-04,Deepa Cherian,Surat,spoon,home_kichen,3,474,1422
44965,2026-09-27,Finn Kota,Gandhinahagr,lipstick,beauty_product,2,2745,5490
44067,2026-01-08,Arjun Desai,Ahemdabad,tube light,electric,2,50321,100642
7885,2026-04-01,Guneet Agrawal,Surat,spoon,home_kichen,1,489,489
29149,2025-12-15,Timothy Pingle,Gandhinahagr,kurti,cloth,3,1874,5622
31848,2026-06-24,Harita Upadhyay,Hyderabad,t shirt,cloth,1,1628,1628
31664,2026-03-07,Balvan Palla,Bombay,Dish set,home_kichen,1,558,558
34590,2026-05-30,Joshua Viswanathan,Kolkata,blush,beauty_product,4,2768,11072
5855,2026-03-18,Upadhriti Gokhale,junagath,lipstick,beauty_product,2,2616,5232
38335,2026-09-22,Ati Bakshi,Surat,blush,beauty_product,1,2744,2744
41346,2026-02-09,Balveer Krishnan,Gandhinahagr,tablet,electric,5,50383,251915
29098,2026-08-07,Ekaraj Dhaliwal,junagath,Dish set,home_kichen,5,680,3400
9784,2026-06-30,Wyatt Butala,Surat,washingmachine,electric,2,50258,100516
21768,2026-10-16,Aarush Trivedi,junagath,foundation,beauty_product,1,2500,2500
33645,2026-07-04,Rajata Sinha,Hyderabad,tablet,electric,1,50422,50422
33995,2026-09-15,Anmol Dyal,Surat,foundation,beauty_product,3,2570,7710
45878,2026-08-23,Yash Kadakia,Ahemdabad,suit,cloth,3,1569,4707
45655,2026-07-01,Vedhika Gole,surendranagar,t shirt,cloth,4,1658,6632
16140,2026-07-23,Lakshmi Bath,Gandhinahagr,suit,cloth,1,1486,1486
6422,2026-08-30,Sneha Patel,Bombay,foundation,beauty_product,2,2714,5428
50261,2026-04-16,Indali Madan,Jamnagar,crockery,home_kichen,4,506,2024
36168,2025-11-04,Varenya Sule,Jamnagar,tablet,electric,5,49931,249655
34691,2025-12-10,Shravya Subramanian,Gandhinahagr,short top,cloth,1,1807,1807
6561,2026-02-28,Lavanya Munshi,Bombay,crockery,home_kichen,1,738,738
43999,2026-06-08,Ekbal Chowdhury,Ahemdabad,kurti,cloth,2,1837,3674
29392,2026-09-30,Daksha Dada,Jamnagar,t shirt,cloth,5,1562,7810
9112,2026-04-20,Yauvani Lalla,Hyderabad,AC,electric,1,50329,50329
42884,2026-07-06,Wridesh Kapur,Jamnagar,bowl,home_kichen,4,518,2072
26616,2026-03-17,Divya Rai,Jamnagar,t shirt,cloth,5,1814,9070
26922,2026-02-04,Madhav Rege,Kolkata,short top,cloth,1,1650,1650
19833,2026-07-10,Abha Parmer,Bombay,bowl,home_kichen,4,490,1960
2418,2025-11-24,Saanvi Suresh,surendranagar,powder,beauty_product,2,2666,5332
29923,2026-04-21,Tanveer Bir,Rajkot,bowl,home_kichen,2,533,1066
1892,2026-06-04,Ikbal Sengupta,surendranagar,short top,cloth,5,1954,9770
21986,2026-09-03,Chameli Chad,Hyderabad,Dish set,home_kichen,4,736,2944
11999,2026-08-15,Yashvi Iyengar,Jamnagar,foundation,beauty_product,5,2619,13095
28367,2026-04-04,Radhika Venkatesh,Bangalore,Dish set,home_kichen,2,696,1392
24842,2026-09-17,Ranveer Chanda,Jamnagar,spoon,home_kichen,4,800,3200
32174,2025-11-09,Faris Yohannan,Bangalore,washingmachine,electric,5,50155,250775
41716,2026-02-03,Osha Narasimhan,Surat,pent,cloth,4,1662,6648
23837,2026-01-16,Isaac Toor,Hyderabad,lipstick,beauty_product,1,2450,2450
4941,2026-01-27,Warhi Bhatti,junagath,pent,cloth,2,1644,3288
10994,2026-02-09,Oeshi Vasa,Hyderabad,lipstick,beauty_product,5,2488,12440
31589,2026-04-14,Zehaan Palla,Gandhinahagr,washingmachine,electric,1,50045,50045
21732,2026-01-31,Abhiram Dada,Bangalore,foundation,beauty_product,4,2900,11600
30648,2026-08-18,Anthony Divan,surendranagar,fridge,electric,4,50056,200224
12376,2026-06-27,Idika Yadav,Hyderabad,foundation,beauty_product,4,2952,11808
20340,2025-12-09,Pranav Naidu,Kolkata,powder,beauty_product,5,2426,12130
15541,2025-12-11,Kai Mitter,Hyderabad,blush,beauty_product,5,2515,12575
22662,2026-04-07,Kamya Mahal,Jamnagar,bowl,home_kichen,5,809,4045
12787,2025-12-29,Henry Minhas,Rajkot,shirt,cloth,4,1877,7508
50337,2026-10-18,Omaja Gara,Ahemdabad,blush,beauty_product,3,2928,8784
3774,2026-08-24,Udyati Bir,Rajkot,pent,cloth,5,1673,8365
20749,2026-10-12,Zarna Kumar,Hyderabad,lipstick,beauty_product,5,2734,13670
17523,2026-07-04,Anvi Krishnamurthy,Jamnagar,blush,beauty_product,4,2480,9920
40270,2026-06-25,Lekha Mall,Bombay,tablet,electric,1,50129,50129
4656,2025-12-01,Yug Sood,Bombay,foundation,beauty_product,4,2647,10588
23090,2026-03-11,Onkar Bajwa,Kolkata,blush,beauty_product,4,2705,10820
46877,2026-04-14,Anita Anand,junagath,mobile,electric,2,49983,99966
45966,2026-07-22,Harrison Kulkarni,Bangalore,fridge,electric,3,50469,151407
32413,2026-10-17,Qabil Pau,Gandhinahagr,AC,electric,1,50433,50433
14961,2026-02-10,Vaishnavi Doshi,Kolkata,bowl,home_kichen,2,879,1758
20859,2026-09-26,Bishakha Jhaveri,Bombay,blush,beauty_product,5,2788,13940
16111,2026-01-08,Zarna Kurian,Bangalore,blush,beauty_product,5,2710,13550
33227,2025-12-12,Arunima Sama,Gandhinahagr,foundation,beauty_product,5,2717,13585
28135,2025-12-09,Upkaar Handa,surendranagar,powder,beauty_product,3,2618,7854
23990,2025-11-05,Omya Mannan,Bangalore,kurti,cloth,2,1886,3772
31117,2025-12-03,Qadim Sahota,Bombay,spoon,home_kichen,5,588,2940
29823,2026-10-01,Darpan Chowdhury,junagath,foundation,beauty_product,3,2520,7560
40121,2025-11-26,Deepa Purohit,Jamnagar,mobile,electric,5,50046,250230
11187,2026-04-29,Janaki Sinha,Bombay,fridge,electric,3,50454,151362
7052,2026-05-06,Ekiya Bora,Kolkata,shirt,cloth,4,1826,7304
42946,2026-03-19,Samar Bail,Jamnagar,foundation,beauty_product,1,2597,2597
2983,2025-11-04,Yuvraj Gill,Ahemdabad,crockery,home_kichen,3,526,1578
12506,2026-10-09,Jhalak Balay,Surat,laptop,electric,5,50075,250375
36363,2026-10-04,Wakeeta Varma,surendranagar,suit,cloth,2,1503,3006
48409,2026-07-24,Sachi Chokshi,Bombay,bowl,home_kichen,2,628,1256
18912,2026-05-08,Ojas Kunda,Gandhinahagr,pent,cloth,4,1703,6812
45111,2026-10-15,Simon Issac,Kolkata,cooler,electric,2,50147,100294
12722,2026-10-22,Kiaan Nayak,Bombay,foundation,beauty_product,3,2457,7371
41558,2026-06-23,Advika Sehgal,surendranagar,TV,electric,1,50228,50228
22636,2026-10-30,Jeevika Korpal,Bangalore,spoon,home_kichen,1,434,434
45775,2026-09-09,Nilima Dora,junagath,fridge,electric,4,50167,200668
14364,2026-07-24,Vivaan Chaudhry,Bombay,bowl,home_kichen,2,514,1028
26501,2026-03-09,Yahvi Kuruvilla,Jamnagar,suit,cloth,4,1407,5628
33781,2026-03-21,Falak Chatterjee,junagath,blush,beauty_product,2,2423,4846
34436,2026-04-16,Arya Contractor,Surat,crockery,home_kichen,1,595,595
20638,2026-06-11,Wridesh Bhattacharyya,Kolkata,laptop,electric,2,50288,100576
12518,2026-03-19,Advika Murty,surendranagar,washingmachine,electric,4,50407,201628
33695,2026-10-05,Rachit Chakrabarti,Surat,bowl,home_kichen,3,513,1539
20192,2025-11-15,Vidhi Borra,surendranagar,cooler,electric,1,50234,50234
50508,2026-03-18,Falguni Mangal,Rajkot,short top,cloth,1,1863,1863
50521,2026-07-14,Zayyan Lala,Hyderabad,Dish set,home_kichen,4,916,3664
22725,2025-12-14,Gaurika Bahri,Rajkot,lipstick,beauty_product,1,2896,2896
48191,2026-09-22,Zinal Srinivasan,Bangalore,blush,beauty_product,1,2766,2766
18077,2025-11-02,Jatin Gera,Rajkot,fan,electric,2,50135,100270
29029,2026-04-06,Hritik Mahal,Ahemdabad,bowl,home_kichen,4,940,3760
30220,2026-07-28,Bhavani Sachar,surendranagar,powder,beauty_product,1,2632,2632
26790,2026-04-14,Urishilla Buch,junagath,powder,beauty_product,2,2930,5860
17036,2026-08-16,Indali Som,junagath,tube light,electric,4,49915,199660
24993,2026-10-22,Robert Loyal,junagath,spoon,home_kichen,2,612,1224
2432,2026-10-16,Pratyush Dalal,Bombay,Dish set,home_kichen,3,585,1755
43335,2026-09-15,Jagvi Prabhakar,Jamnagar,tube light,electric,1,50192,50192
16340,2026-01-19,Ekanta Mukhopadhyay,Jamnagar,bowl,home_kichen,2,721,1442
39567,2026-06-07,Tristan Kothari,Rajkot,powder,beauty_product,2,2869,5738
33221,2026-05-29,Vidhi Kaul,Rajkot,laptop,electric,2,49923,99846
7026,2025-11-27,Saumya Gokhale,Surat,short top,cloth,1,1974,1974
42001,2026-06-28,Saksham Vala,Rajkot,bowl,home_kichen,5,617,3085
31878,2026-05-03,Jonathan Kunda,Kolkata,blush,beauty_product,4,2562,10248
2519,2026-06-15,Abhiram Prabhakar,Hyderabad,foundation,beauty_product,4,2820,11280
47917,2026-05-19,Theodore Nagi,Bombay,powder,beauty_product,3,2799,8397
29780,2026-09-28,Aadi Mannan,Kolkata,short top,cloth,4,1613,6452
42826,2026-03-13,Chakradhar Kuruvilla,Hyderabad,Dish set,home_kichen,4,649,2596
1883,2026-09-16,Amara Chad,Jamnagar,spoon,home_kichen,1,773,773
43304,2025-12-23,Ira Jaggi,Ahemdabad,powder,beauty_product,4,2859,11436
14067,2026-01-01,Leena Sarkar,Surat,crockery,home_kichen,4,944,3776
14121,2025-11-15,Shivansh Murthy,Kolkata,TV,electric,1,50367,50367
5398,2026-02-02,Indira Roy,Bangalore,Dish set,home_kichen,5,758,3790
22712,2026-05-03,Atharv Konda,Bangalore,foundation,beauty_product,4,2508,10032
35576,2026-08-16,Isha Anand,Gandhinahagr,blush,beauty_product,4,2850,11400
38307,2026-04-08,Vedant Sandal,Jamnagar,blush,beauty_product,4,2701,10804
33703,2026-02-26,Garima Brahmbhatt,Bangalore,fan,electric,3,50109,150327
3947,2026-01-12,Naveen Bhasin,Rajkot,powder,beauty_product,1,2816,2816
45342,2026-06-16,Jeremiah Sharaf,junagath,TV,electric,2,50305,100610
4130,2025-12-07,Shravya Golla,surendranagar,shirt,cloth,5,1428,7140
20304,2026-03-24,Ria Dhillon,Rajkot,bowl,home_kichen,4,602,2408
7061,2026-04-17,Keya Borde,junagath,suit,cloth,5,1489,7445
36600,2026-03-12,Harinakshi Khatri,Jamnagar,powder,beauty_product,1,2580,2580
16896,2026-05-26,Omaja Puri,Rajkot,TV,electric,2,50273,100546
36186,2026-07-21,Oni Bala,Ahemdabad,tube light,electric,5,50103,250515
26777,2026-07-23,Netra Magar,Jamnagar,powder,beauty_product,3,2510,7530
24949,2026-02-21,Kashish Palan,junagath,blush,beauty_product,1,2891,2891
4990,2025-11-19,Simon Kamdar,Rajkot,pent,cloth,2,1688,3376
34392,2026-03-31,Manthan Bala,Ahemdabad,pent,cloth,4,1551,6204
19231,2026-07-10,Hritik Pillay,Gandhinahagr,powder,beauty_product,3,2712,8136
1355,2026-08-14,Sudiksha Bhalla,Kolkata,suit,cloth,5,1738,8690
45608,2026-06-24,Yashawini Koshy,Hyderabad,fridge,electric,3,50125,150375
27703,2026-03-07,Dalbir Nayak,Bombay,TV,electric,2,50161,100322
12440,2026-03-20,Faris Konda,junagath,lipstick,beauty_product,1,2894,2894
3834,2026-08-20,Kamala Batra,junagath,TV,electric,3,50153,150459
49065,2026-03-20,Bhavya Vyas,Jamnagar,t shirt,cloth,5,1402,7010
39871,2025-11-22,Vihaan Master,Bangalore,TV,electric,2,50100,100200
17447,2026-07-25,Yahvi Prabhakar,surendranagar,lipstick,beauty_product,1,2975,2975
24622,2026-08-22,Praneel Mane,Jamnagar,kurti,cloth,4,1729,6916
28684,2026-06-04,Urishilla Misra,Surat,foundation,beauty_product,5,2513,12565
38919,2026-05-09,Qarin Tank,Bangalore,t shirt,cloth,1,1695,1695
29283,2026-06-26,Suhani Mangal,surendranagar,foundation,beauty_product,4,2428,9712
35742,2026-09-11,Tara Chahal,Gandhinahagr,shirt,cloth,3,1408,4224
21227,2026-03-21,Saanvi Taneja,Jamnagar,tube light,electric,1,49934,49934
47613,2026-03-31,Isha Lanka,Ahemdabad,short top,cloth,3,1440,4320
23861,2026-06-07,Januja Bail,surendranagar,suit,cloth,4,1731,6924
43871,2026-07-14,Upadhriti Sahota,Bangalore,pent,cloth,3,1637,4911
12929,2025-11-20,Amaira Hari,Bangalore,powder,beauty_product,3,2807,8421
19414,2026-06-21,Ojas Srinivasan,Kolkata,mobile,electric,1,50224,50224
44412,2025-12-04,Peter Pandey,Kolkata,tube light,electric,4,49967,199868
3466,2026-01-31,Anamika Bains,surendranagar,Dish set,home_kichen,3,782,2346
14277,2026-06-09,Aradhana Borah,junagath,pent,cloth,3,1979,5937
4740,2026-10-13,Pooja Morar,Gandhinahagr,cooler,electric,2,50383,100766
48103,2026-02-09,Deepa Bala,Gandhinahagr,blush,beauty_product,2,2876,5752
36370,2026-05-27,Suhani Kota,Surat,lipstick,beauty_product,5,2530,12650
30526,2026-04-27,Ridhi Verma,Kolkata,tablet,electric,5,50087,250435
48468,2026-04-06,Advika Mannan,Gandhinahagr,powder,beauty_product,3,2714,8142
9444,2026-06-05,Anamika Madan,Ahemdabad,bowl,home_kichen,4,860,3440
13039,2026-08-26,Upkaar Sur,junagath,short top,cloth,4,1412,5648
34524,2026-09-28,Saumya Chokshi,junagath,shirt,cloth,5,1634,8170
17819,2025-12-24,Alka Hayre,Rajkot,t shirt,cloth,5,1509,7545
42464,2026-07-08,Lajita Edwin,Ahemdabad,laptop,electric,1,50405,50405
33478,2026-04-27,Neha Kant,Bangalore,lipstick,beauty_product,1,2773,2773
12297,2026-09-26,Rishi Wadhwa,Gandhinahagr,short top,cloth,4,1784,7136
35391,2025-11-28,Tanay Chawla,junagath,short top,cloth,5,1553,7765
6838,2026-02-25,Bhavika Sheth,junagath,tube light,electric,4,49985,199940
17442,2026-01-15,Pranav Chana,junagath,crockery,home_kichen,3,417,1251
6615,2026-03-13,Peter Mohanty,Surat,TV,electric,2,50071,100142
28510,2026-10-26,Saanvi Bora,Rajkot,short top,cloth,3,1672,5016
22307,2026-03-26,Imaran Salvi,Jamnagar,crockery,home_kichen,1,427,427
31658,2026-08-25,Jeremiah Minhas,surendranagar,powder,beauty_product,1,2702,2702
46885,2026-02-14,Oliver Mani,Bangalore,TV,electric,1,50059,50059
37883,2026-08-06,Amaira Gokhale,Ahemdabad,Dish set,home_kichen,3,890,2670
27370,2026-02-16,Nirja Shan,Rajkot,bowl,home_kichen,4,712,2848
12596,2025-12-26,Eta Mann,Surat,suit,cloth,3,1863,5589
34101,2026-06-21,Barkha Hayer,Bombay,blush,beauty_product,5,2563,12815
32908,2026-05-23,Simon Bansal,Kolkata,fan,electric,4,49922,199688
45944,2025-12-26,Anusha Chowdhury,Hyderabad,pent,cloth,5,1436,7180
12929,2026-01-26,Amaira Hari,Bangalore,short top,cloth,3,1516,4548
17431,2026-03-04,Vrinda Kumer,junagath,powder,beauty_product,2,2832,5664
48703,2025-12-03,Omya Salvi,Bombay,fan,electric,2,50288,100576
38362,2026-08-22,Yatin Prashad,Kolkata,fridge,electric,4,50264,201056
15508,2026-06-18,Joshua Ratta,Kolkata,bowl,home_kichen,1,937,937
38633,2026-01-07,Krish Narayanan,Gandhinahagr,spoon,home_kichen,3,583,1749
49134,2026-09-23,Vedika Dani,Gandhinahagr,pent,cloth,4,1454,5816
33454,2026-07-09,Anjali Kuruvilla,Rajkot,pent,cloth,4,1988,7952
25543,2026-07-17,Urishilla Loke,Jamnagar,suit,cloth,2,1419,2838
15446,2026-03-03,Neelima Aggarwal,Bangalore,Dish set,home_kichen,2,525,1050
44464,2026-02-23,Inaya Ravi,Ahemdabad,powder,beauty_product,5,2895,14475
21268,2026-01-19,Tripti Rajagopal,Kolkata,blush,beauty_product,1,2772,2772
44876,2026-10-11,Gayathri Mannan,Jamnagar,shirt,cloth,2,1530,3060
34646,2026-06-18,Aahana Reddy,surendranagar,spoon,home_kichen,4,514,2056
36960,2026-04-13,Chandani Natarajan,surendranagar,blush,beauty_product,3,2656,7968
35405,2026-08-06,Sai Chanda,Jamnagar,crockery,home_kichen,1,629,629
27722,2026-10-19,Aadi Karpe,Bangalore,laptop,electric,3,50402,151206
41383,2026-03-09,Patrick Bhasin,junagath,Dish set,home_kichen,5,673,3365
3043,2026-02-06,Fiyaz Konda,Jamnagar,t shirt,cloth,3,1789,5367
20594,2026-06-03,Madhav Basu,Ahemdabad,crockery,home_kichen,4,597,2388
6123,2026-09-27,Nicholas Issac,Hyderabad,foundation,beauty_product,2,2629,5258
15224,2026-03-08,Edhitha Palla,surendranagar,crockery,home_kichen,3,750,2250
17383,2026-05-28,Yashoda Grover,Rajkot,crockery,home_kichen,2,490,980
21016,2026-06-28,Qasim Dave,Bangalore,foundation,beauty_product,1,2600,2600
33391,2026-01-22,Hemang Tella,Kolkata,tube light,electric,2,50418,100836
24575,2026-06-04,Mohini Joshi,Bombay,crockery,home_kichen,1,538,538
4427,2026-04-24,Caleb Nadkarni,Rajkot,suit,cloth,3,1756,5268
45709,2025-12-04,Dalbir Chakrabarti,Gandhinahagr,Dish set,home_kichen,5,533,2665
8454,2026-07-30,Alka Tara,Kolkata,mobile,electric,2,50057,100114
39771,2025-11-03,Madhav Gulati,Rajkot,foundation,beauty_product,2,2552,5104
16239,2026-09-22,Ladli Sama,Gandhinahagr,crockery,home_kichen,5,628,3140
5365,2025-12-25,Akshay Goswami,Hyderabad,lipstick,beauty_product,4,2892,11568
20338,2025-12-28,Deepa Soni,Ahemdabad,mobile,electric,5,50394,251970
19833,2026-04-14,Abha Parmer,Bombay,bowl,home_kichen,4,626,2504
44556,2025-11-11,Sudiksha Sandhu,Kolkata,bowl,home_kichen,2,764,1528
30848,2026-06-03,Meghana Dyal,Ahemdabad,Dish set,home_kichen,2,556,1112
31460,2026-03-26,Yashoda Garg,Rajkot,lipstick,beauty_product,1,2857,2857
26174,2025-11-02,Caleb Anand,Ahemdabad,foundation,beauty_product,3,2785,8355
11185,2026-02-13,Gagan Naidu,junagath,crockery,home_kichen,3,539,1617
16914,2026-01-07,Chakradev Kohli,Bangalore,lipstick,beauty_product,2,2947,5894
43123,2026-08-20,Victor Vala,Surat,pent,cloth,4,1408,5632
